noise,cellPx,gapPx,pitch_um,cells,states_per_mm2,G0,s,Ia,dark,seed,t,ber,on_min,on_mean,off_max,false_activation,energy,lyapunov_at_end,fixed_point_residual
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0.001,2,3,0,1.967601288049479,2.072535029389182,0.006078432991521964,0,80.26655270772507,-0.00016569508192879198,1.9999992828726043
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0.001,2,10,0,2.1810400732934316,2.3548663591587693,0.006475535021624468,0,90.94268191331392,-0.00016569508192879198,1.9999992828726043
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0.001,2,30,0,2.2392428916472067,2.426738966493965,0.0067357744337653465,0,93.69021064984072,-0.00016569508192879198,1.9999992828726043
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0.001,2,100,0,2.249061061772477,2.4368505095283903,0.007058232677897662,0,93.99894560499267,-0.00016569508192879198,1.9999992828726043
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0.001,2,300,0,2.255717274069127,2.4430887120686418,0.0074713263744711055,0,94.11392364387858,-0.00016569508192879198,1.9999992828726043
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0.001,2,1000,0,2.2528525531776413,2.438719374046154,0.007634897845541886,0,93.88092973340805,-0.00016569508192879198,1.9999992828726043
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0.001,2,3000,0,2.2525053185713544,2.438198052623524,0.007635111971837662,0,93.856868616258,-0.00016569508192879198,1.9999992828726043
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0.001,3,1,0,1.8957640508486904,1.9570343835423538,0.0038146155878963283,0,135.04497120362066,-0.002222739194125576,1.9999997279284345
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0.001,3,3,0,1.9915991050110122,2.1273410429105044,0.006048202629351827,0,143.59854274150698,-0.002222739194125576,1.9999997279284345
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0.001,3,10,0,2.220988014050636,2.4457464961074353,0.005935705361851502,0,164.6624834265701,-0.002222739194125576,1.9999997279284345
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0.001,3,30,0,2.2884355093377793,2.526362029123855,0.0061126858745585155,0,169.9963574787294,-0.002222739194125576,1.9999997279284345
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0.001,3,100,0,2.3126723032110568,2.54292069245136,0.006136941509161036,0,170.79804559897605,-0.002222739194125576,1.9999997279284345
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0.001,3,300,0,2.329469371902244,2.557027979230213,0.007576425462080393,0,171.2727827793637,-0.002222739194125576,1.9999997279284345
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0.001,3,1000,0,2.3257117149098474,2.5538336384283875,0.008452956160833537,0,170.88836288753424,-0.002222739194125576,1.9999997279284345
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0.001,3,3000,0,2.3255332154179467,2.5536671647212663,0.008454608428189169,0,170.8727568666417,-0.002222739194125576,1.9999997279284345
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0.001,1,1,0,1.819234950928004,1.859414696003662,0.004431729301025107,0,55.0787811967695,-0.0028701027586566074,1.9999982250338968
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0.001,1,3,0,1.7828821551739915,1.869415981267845,0.0065185439141194,0,54.16090536280837,-0.0028701027586566074,1.9999982250338968
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0.001,1,10,0,1.8060090360455705,1.95066851557943,0.005473974025597074,0,56.362651486752284,-0.0028701027586566074,1.9999982250338968
