cellPx,gapPx,pitch_um,cells,states_per_mm2,G0,s,Ia,dark,seed,t,ber,on_min,on_mean,off_max,false_activation,energy,lyapunov_at_end,fixed_point_residual
3,2,100,16,99.99999999999999,4,-0.6,0.05,0,2,3,0,2.537723763355345,3.024793740708695,0.027981264877744643,0,233.46647844568528,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.6,0.05,0,2,10,0.3125,2.9874701105603894,4.104339335464885,1.7505696919189164,0.625,370.97842939835135,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.6,0.05,0,2,30,0.5,2.9686782728981918,4.525553573415591,5.280540351982371,1,678.8303397411166,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.6,0.05,0,2,100,0.5,3.513076931894146,4.77252551302626,5.654380101833441,1,713.460489388364,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.6,0.05,0,2,300,0.5,3.712573465601413,4.844288325223585,5.756557731909636,1,721.1752293783336,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.6,0.05,0,2,1000,0.5,3.7153553138305773,4.8448375244981845,5.75746985040325,1,721.2164864198007,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.6,0.05,0,2,3000,0.5,3.7153553775969703,4.844837532880444,5.757469844826236,1,721.2164864326667,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.6,0.05,0,3,1,0,2.1095059002504604,2.3307492809322703,0.011654111663274111,0,227.19382273798408,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.6,0.05,0,3,3,0,2.5829717819692966,3.166783173777969,0.0524663679718727,0,301.6121397227917,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.6,0.05,0,3,10,0.25,3.1135968692884806,4.39843222787658,2.8870823973312287,0.6666666666666666,483.98454787065225,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.6,0.05,0,3,30,0.375,3.201408464851189,4.8192208189626635,5.46694318386758,1,692.4040096870001,NaN,NaN
