noise,cellPx,gapPx,pitch_um,cells,states_per_mm2,G0,s,Ia,dark,seed,t,ber,on_min,on_mean,off_max,false_activation,energy,lyapunov_at_end,fixed_point_residual
0,3,3,120,9,69.44444444444444,2.8,-0.8,0.2,0,2,3000,0.2222222222222222,0.0015917953576701175,0.5612281475367726,0.0017974360448724201,0,21.508767585117774,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.8,0.2,0,3,1,0,1.6549487289304912,1.7084360071427418,0.003330052184353475,0,117.89046392236159,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.8,0.2,0,3,3,0,1.4093956557305776,1.5150303155691063,0.0041791968059318955,0,102.20272554312855,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.8,0.2,0,3,10,0,1.08485065380405,1.2510656507836466,0.002715331310901834,0,84.165241786938,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.8,0.2,0,3,30,0,0.8616362917170088,1.0888581261345223,0.002341919509256832,0,73.15359663958479,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.8,0.2,0,3,100,0,0.8056425837515205,1.069774803184871,0.002493175092242313,0,71.61883112177078,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.8,0.2,0,3,300,0,0.7474895087117973,1.0514880369827555,0.0032490430666217403,0,70.15248196634556,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.8,0.2,0,3,1000,0.2222222222222222,0.0028263987963762713,0.815106853538874,0.003187285017162917,0,54.41390206384105,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.8,0.2,0,3,3000,0.2222222222222222,0.0028525732763125403,0.8132424756667239,0.003177290936834471,0,54.287798035441945,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.9,0.3,0,1,1,0,1.58399141396493,1.618975554514053,0.0038586666105220307,0,47.956596514832825,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.9,0.3,0,1,3,0,1.2221600125150844,1.2884790578408438,0.004366894784009948,0,37.30709217267664,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.9,0.3,0,1,10,0,0.570088692100044,0.6789495518700011,0.0018752505115152253,0,19.607420512614684,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.9,0.3,0,1,30,0.3333333333333333,7.434517183891308e-10,7.35780937515073e-8,8.417831966222917e-10,0,0.000002125728701898282,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.9,0.3,0,1,100,0.3333333333333333,2.930317718134287e-63,6.410736133652413e-62,3.547109075078856e-63,0,1.968341049284264e-60,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.9,0.3,0,1,300,0.3333333333333333,1.1212137507162081e-216,5.312791374434533e-216,7.837724923937881e-216,0,3.0668321774089235e-214,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.9,0.3,0,1,1000,0.3333333333333333,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.9,0.3,0,1,3000,0.3333333333333333,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.9,0.3,0,2,1,0,1.56165376943008,1.6031650654861016,0.0025215364432266785,0,63.581018188820835,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.9,0.3,0,2,3,0,1.1850750472253846,1.2610206170976428,0.00290743296250606,0,48.7724229409727,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.9,0.3,0,2,10,0,0.5011067181608296,0.6277701888227041,0.0011547703005458593,0,24.209411437785963,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.9,0.3,0,2,30,0.4444444444444444,7.863349653757563e-11,4.358841003221101e-8,6.092934318367292e-10,0,0.0000016770216855932381,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.9,0.3,0,2,100,0.4444444444444444,1.378525299352412e-63,3.910983954574412e-62,3.0516543747952e-63,0,1.5934513920180466e-60,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.9,0.3,0,2,300,0.4444444444444444,5.223067418387007e-217,3.380982678541298e-216,6.537336577386505e-216,0,2.553337921130607e-214,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.9,0.3,0,2,1000,0.4444444444444444,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.9,0.3,0,2,3000,0.4444444444444444,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.9,0.3,0,3,1,0,1.575942150482459,1.6268759678121005,0.0031710768490213676,0,112.26242117799441,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.9,0.3,0,3,3,0,1.2045545348481064,1.3015858591055747,0.0030202483024631783,0,87.76954454566938,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.9,0.3,0,3,10,0,0.5393186126436837,0.7022852337899684,0.0014333961482311227,0,47.21215790134314,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.9,0.3,0,3,30,0.7777777777777778,3.561003244715088e-8,0.000003634414067524103,7.392736599902523e-8,0,0.00024332492084369256,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.9,0.3,0,3,100,0.7777777777777778,3.503462434661772e-61,4.1094226181855737e-60,4.764979147452069e-61,0,2.802575595920287e-58,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.9,0.3,0,3,300,0.7777777777777778,1.3346558514990177e-214,7.026289784544318e-214,1.655005257562933e-213,0,6.296788995285234e-212,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.9,0.3,0,3,1000,0.7777777777777778,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.9,0.3,0,3,3000,0.7777777777777778,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,3.2,-0.8,0.2,0,1,1,0,1.8247611774531087,1.8650629751382415,0.004445191410470033,0,55.24609208834223,-0.002607772697489124,1.999998613641715
0,3,3,120,9,69.44444444444444,3.2,-0.8,0.2,0,1,3,0,1.80929094717365,1.8959029047870157,0.008356979915623418,0,54.964638516926165,-0.002607772697489124,1.999998613641715
0,3,3,120,9,69.44444444444444,3.2,-0.8,0.2,0,1,10,0,1.8732598149702697,2.011013871251742,0.007911396984624496,0,58.153924403628764,-0.002607772697489124,1.999998613641715
0,3,3,120,9,69.44444444444444,3.2,-0.8,0.2,0,1,30,0,1.9010066616196764,2.0486957955166765,0.007911648718923518,0,59.231834810185894,-0.002607772697489124,1.999998613641715
0,3,3,120,9,69.44444444444444,3.2,-0.8,0.2,0,1,100,0,1.9118915758366437,2.053765056888032,0.007780312701263967,0,59.34488280301251,-0.002607772697489124,1.999998613641715
0,3,3,120,9,69.44444444444444,3.2,-0.8,0.2,0,1,300,0,1.934437442975183,2.06462867492681,0.008124496690634392,0,59.579018750336076,-0.002607772697489124,1.999998613641715
0,3,3,120,9,69.44444444444444,3.2,-0.8,0.2,0,1,1000,0,1.9458999322282924,2.0721133372604483,0.008597628599131794,0,59.730157966962196,-0.002607772697489124,1.999998613641715
0,3,3,120,9,69.44444444444444,3.2,-0.8,0.2,0,1,3000,0,1.945384575574084,2.071570533087342,0.008524957143401608,0,59.71549109629344,-0.002607772697489124,1.999998613641715
0,3,3,120,9,69.44444444444444,3.2,-0.8,0.2,0,2,1,0,1.7990281676756672,1.8468492611493892,0.0029048148674088183,0,73.24545612497165,-0.0006208748223906534,1.9999988928230568
0,3,3,120,9,69.44444444444444,3.2,-0.8,0.2,0,2,3,0,1.7623412489419132,1.8600028784085882,0.005444816396237366,0,72.00565059495224,-0.0006208748223906534,1.9999988928230568
0,3,3,120,9,69.44444444444444,3.2,-0.8,0.2,0,2,10,0,1.7845286402032683,1.944129591883165,0.005113336150380347,0,75.0541982644111,-0.0006208748223906534,1.9999988928230568
0,3,3,120,9,69.44444444444444,3.2,-0.8,0.2,0,2,30,0,1.7979461092580553,1.9734292714741475,0.005201604073851406,0,76.15720338831828,-0.0006208748223906534,1.9999988928230568
0,3,3,120,9,69.44444444444444,3.2,-0.8,0.2,0,2,100,0,1.8075584471232335,1.9834725759550207,0.005501676549184682,0,76.47056911258647,-0.0006208748223906534,1.9999988928230568
0,3,3,120,9,69.44444444444444,3.2,-0.8,0.2,0,2,300,0,1.8113087172391806,1.9872985079025747,0.0058611381655497485,0,76.50279665278059,-0.0006208748223906534,1.9999988928230568
0,3,3,120,9,69.44444444444444,3.2,-0.8,0.2,0,2,1000,0,1.8031042713640173,1.9781528492307991,0.005968010881001309,0,76.08817125198168,-0.0006208748223906534,1.9999988928230568
0,3,3,120,9,69.44444444444444,3.2,-0.8,0.2,0,2,3000,0,1.80052890622316,1.9760943144968397,0.005989979812303233,0,76.00208861039478,-0.0006208748223906534,1.9999988928230568
0,3,3,120,9,69.44444444444444,3.2,-0.8,0.2,0,3,1,0,1.8154884103279771,1.874164266562559,0.003653086673197483,0,129.32652667587493,-0.0041966538566952025,1.9999995602824643
0,3,3,120,9,69.44444444444444,3.2,-0.8,0.2,0,3,3,0,1.78457836179799,1.9107050136076484,0.00540552291272164,0,128.93050960650973,-0.0041966538566952025,1.9999995602824643
0,3,3,120,9,69.44444444444444,3.2,-0.8,0.2,0,3,10,0,1.8229673905310169,2.0286718239878816,0.004692793594945848,0,136.54404135289784,-0.0041966538566952025,1.9999995602824643
0,3,3,120,9,69.44444444444444,3.2,-0.8,0.2,0,3,30,0,1.8481464190124075,2.069311951567674,0.004703081387893281,0,139.1856443045799,-0.0041966538566952025,1.9999995602824643
0,3,3,120,9,69.44444444444444,3.2,-0.8,0.2,0,3,100,0,1.872640326824686,2.0859867386003783,0.004813634808641802,0,140.00455086714467,-0.0041966538566952025,1.9999995602824643
0,3,3,120,9,69.44444444444444,3.2,-0.8,0.2,0,3,300,0,1.8821311589875167,2.0949366556111757,0.006097638038168287,0,140.17234308733504,-0.0041966538566952025,1.9999995602824643
0,3,3,120,9,69.44444444444444,3.2,-0.8,0.2,0,3,1000,0,1.8732933615346217,2.087636692446923,0.00663833018861502,0,139.5384337783058,-0.0041966538566952025,1.9999995602824643
0,3,3,120,9,69.44444444444444,3.2,-0.8,0.2,0,3,3000,0,1.8729217599567365,2.0872986076058964,0.006633919030437307,0,139.5111629332911,-0.0041966538566952025,1.9999995602824643
0,3,3,120,9,69.44444444444444,3.2,-0.9,0.3,0,1,1,0,1.740816519910555,1.7792643102621095,0.004240698858089101,0,52.704600994481346,-0.0035775369674970903,1.9999976025909594
0,3,3,120,9,69.44444444444444,3.2,-0.9,0.3,0,1,3,0,1.5846760689973012,1.6647252290166332,0.005769912573750734,0,48.21579070298609,-0.0035775369674970903,1.9999976025909594
0,3,3,120,9,69.44444444444444,3.2,-0.9,0.3,0,1,10,0,1.3769710337897463,1.5113854615411022,0.004130595828845833,0,43.65855141884064,-0.0035775369674970903,1.9999976025909594
0,3,3,120,9,69.44444444444444,3.2,-0.9,0.3,0,1,30,0,1.2206845430158624,1.4035707339956893,0.003845183368662323,0,40.52894882147195,-0.0035775369674970903,1.9999976025909594
0,3,3,120,9,69.44444444444444,3.2,-0.9,0.3,0,1,100,0,1.193287263996798,1.3883795883071197,0.0038185785823506924,0,40.056657467161585,-0.0035775369674970903,1.9999976025909594
0,3,3,120,9,69.44444444444444,3.2,-0.9,0.3,0,1,300,0,1.2084369888399138,1.3972959452481053,0.004007160065806727,0,40.2359343207501,-0.0035775369674970903,1.9999976025909594
0,3,3,120,9,69.44444444444444,3.2,-0.9,0.3,0,1,1000,0,1.195591964942488,1.3891187052589933,0.00423470546053066,0,39.96470316746691,-0.0035775369674970903,1.9999976025909594
0,3,3,120,9,69.44444444444444,3.2,-0.9,0.3,0,1,3000,0,1.193259839165286,1.3873444541949282,0.004250470386796413,0,39.9134623579929,-0.0035775369674970903,1.9999976025909594
0,3,3,120,9,69.44444444444444,3.2,-0.9,0.3,0,2,1,0,1.7162673081665223,1.7618884834457078,0.0027711843998812816,0,69.87593861937646,NaN,NaN
0,3,3,120,9,69.44444444444444,3.2,-0.9,0.3,0,2,3,0,1.5400177609923813,1.631596032275308,0.003798492371054843,0,63.12361598880678,NaN,NaN
0,3,3,120,9,69.44444444444444,3.2,-0.9,0.3,0,2,10,0,1.2866313051082607,1.4460321204412772,0.002718494695755452,0,55.7873467846204,NaN,NaN
0,3,3,120,9,69.44444444444444,3.2,-0.9,0.3,0,2,30,0,1.0624849606001456,1.2963581012789296,0.0023633980160988346,0,49.96854775145511,NaN,NaN
0,3,3,120,9,69.44444444444444,3.2,-0.9,0.3,0,2,100,0,0.8899610009072565,1.2191389576338465,0.00234911367585036,0,46.90300009646457,NaN,NaN
0,3,3,120,9,69.44444444444444,3.2,-0.9,0.3,0,2,300,0.2222222222222222,0.0017933836702403916,0.7433476181850716,0.001997490567703218,0,28.489045197926757,NaN,NaN
0,3,3,120,9,69.44444444444444,3.2,-0.9,0.3,0,2,1000,0.2222222222222222,0.001792906696835703,0.7433981282925599,0.001996640049836686,0,28.49073473244519,NaN,NaN
0,3,3,120,9,69.44444444444444,3.2,-0.9,0.3,0,2,3000,0.2222222222222222,0.001792923258873443,0.7434140680250563,0.0019965823932189077,0,28.4913276718666,NaN,NaN
0,3,3,120,9,69.44444444444444,3.2,-0.9,0.3,0,3,1,0,1.7319703287507666,1.78794691413364,0.003485033388447716,0,123.37710648483059,NaN,NaN
0,3,3,120,9,69.44444444444444,3.2,-0.9,0.3,0,3,3,0,1.5633411706006763,1.68066397735221,0.00391343453348225,0,113.36279444623219,NaN,NaN
0,3,3,120,9,69.44444444444444,3.2,-0.9,0.3,0,3,10,0,1.3352679386992952,1.5388455123208524,0.0028644136425391344,0,103.52298185034732,NaN,NaN
0,3,3,120,9,69.44444444444444,3.2,-0.9,0.3,0,3,30,0,1.1654218821795534,1.442137163597616,0.002746020890258757,0,96.90084509767705,NaN,NaN
0,3,3,120,9,69.44444444444444,3.2,-0.9,0.3,0,3,100,0,1.1390099452972455,1.4388692368987896,0.003069378441571654,0,96.3690257273917,NaN,NaN
0,3,3,120,9,69.44444444444444,3.2,-0.9,0.3,0,3,300,0,1.0412204227582214,1.4029522086353576,0.003992719285361727,0,93.62505486990351,NaN,NaN
0,3,3,120,9,69.44444444444444,3.2,-0.9,0.3,0,3,1000,0,0.8291226511444223,1.3346989222074601,0.004038116138985668,0,89.01935611811174,NaN,NaN
0,3,3,120,9,69.44444444444444,3.2,-0.9,0.3,0,3,3000,0.2222222222222222,0.003155676915694545,1.0736325105324362,0.003611830891562884,0,71.67817473318517,NaN,NaN
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,1,1,0,1.9054410034405116,1.947524701170644,0.004641730702246283,0,57.68873781713447,-0.003422723601564408,1.9999988837734004
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,1,3,0,2.007542974690511,2.101239755550384,0.009450909438539963,0,60.92888124970418,-0.003422723601564408,1.9999988837734004
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,1,10,0,2.2520810765478085,2.4035088944647462,0.010237961626058265,0,69.52714253359437,-0.003422723601564408,1.9999988837734004
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,1,30,0,2.3192336008777326,2.4792432381776575,0.010539859017728144,0,71.70784217158581,-0.003422723601564408,1.9999988837734004
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,1,100,0,2.3304419843123103,2.4844293899254217,0.010346351951931709,0,71.81976471440808,-0.003422723601564408,1.9999988837734004
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,1,300,0,2.354863026818956,2.496068155334712,0.010675459826965793,0,72.06708519794398,-0.003422723601564408,1.9999988837734004
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,1,1000,0,2.3714401511368135,2.506541177041239,0.011261230082138583,0,72.29452908697779,-0.003422723601564408,1.9999988837734004
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,1,3000,0,2.3712413172458193,2.5060807578938937,0.011173094232787796,0,72.28370771357693,-0.003422723601564408,1.9999988837734004
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,2,1,0,1.8785702366915673,1.9285056876755546,0.003033248089752605,0,76.48392411056257,-0.000238025446482005,1.999999103132847
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,2,3,0,1.95689455424415,2.062405034084175,0.006121002675146293,0,79.85342956307424,-0.000238025446482005,1.999999103132847
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,2,10,0,2.154797794557102,2.3297421863169285,0.006445138687678382,0,89.96051999364244,-0.000238025446482005,1.999999103132847
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,2,30,0,2.209567584401124,2.398131840948985,0.00670212546919693,0,92.57217333441439,-0.000238025446482005,1.999999103132847
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,2,100,0,2.219984468274946,2.4087392099263267,0.007043886423787659,0,92.89726567088341,-0.000238025446482005,1.999999103132847
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,2,300,0,2.2265910880497977,2.4148641596733036,0.007469326166241363,0,93.00584632341713,-0.000238025446482005,1.999999103132847
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,2,1000,0,2.2231295391535166,2.4099160677370803,0.007623889034628858,0,92.7505012715809,-0.000238025446482005,1.999999103132847
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,2,3000,0,2.2226255820086234,2.4092595980360714,0.007622059627237824,0,92.72067824918497,-0.000238025446482005,1.999999103132847
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,3,1,0,1.8957582510267192,1.9570283962724668,0.003814603917619473,0,135.04455805263294,-0.003826154731268183,1.999999633109396
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,3,3,0,1.980659046076893,2.1171209320458737,0.00607408601179813,0,142.87804652359299,-0.003826154731268183,1.999999633109396
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,3,10,0,2.194832658454537,2.420512054719409,0.005896392908366778,0,162.94733880216614,-0.003826154731268183,1.999999633109396
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,3,30,0,2.2591390867429,2.4978983556117904,0.006050379325525972,0,168.0579314459135,-0.003826154731268183,1.999999633109396
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,3,100,0,2.2849953034154566,2.5155420176883365,0.00608162040605668,0,168.91723375342517,-0.003826154731268183,1.999999633109396
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,3,300,0,2.301540138589042,2.529534331728922,0.007554482068761991,0,169.37736736318462,-0.003826154731268183,1.999999633109396
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,3,1000,0,2.297149664011263,2.5258163554023096,0.008376491452478759,0,168.9629885967664,-0.003826154731268183,1.999999633109396
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,3,3000,0,2.296956704622737,2.5256380131999987,0.00837650537895316,0,168.94663176266263,-0.003826154731268183,1.999999633109396
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0,1,1,0,1.819229072883368,1.8594086881361382,0.004431714981872632,0,55.07860323430562,-0.002103387094945057,1.9999980173018927
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0,1,3,0,1.7759543900744124,1.8629316083459002,0.006538775361243341,0,53.96488367835279,-0.002103387094945057,1.9999980173018927
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0,1,10,0,1.787960386063136,1.9335233235355356,0.005442737768881572,0,55.86364839384117,-0.002103387094945057,1.9999980173018927
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0,1,30,0,1.8023509536423294,1.9660610770501734,0.005454958000770573,0,56.79216319552618,-0.002103387094945057,1.9999980173018927
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0,1,100,0,1.814825494717625,1.9722865765897686,0.005382600501292893,0,56.93761568467532,-0.002103387094945057,1.9999980173018927
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0,1,300,0,1.835730013277821,1.982561994251548,0.005699144592352785,0,57.14980704010107,-0.002103387094945057,1.9999980173018927
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0,1,1000,0,1.8386784696235583,1.9847364510698273,0.006104013801556442,0,57.142826610314124,-0.002103387094945057,1.9999980173018927
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0,1,3000,0,1.8357690997736529,1.9825523456701457,0.0060454728448949375,0,57.076425391555,-0.002103387094945057,1.9999980173018927
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0,2,1,0,1.7935740775347437,1.8412501924255111,0.002896008378208574,0,73.02339883465419,-0.0011948734559269244,1.9999985737099353
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0,2,3,0,1.7275226089187172,1.8269438084714613,0.004279722623745719,0,70.69155681199312,-0.0011948734559269244,1.9999985737099353
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0,2,10,0,1.6900283874935018,1.8627816921407707,0.0035736587872403397,0,71.88060552996615,-0.0011948734559269244,1.9999985737099353
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0,2,30,0,1.679118671001154,1.880361960426571,0.003615338038159822,0,72.52751084946956,-0.0011948734559269244,1.9999985737099353
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0,2,100,0,1.688617528895903,1.8916106221612634,0.0038638712234220465,0,72.88473841285669,-0.0011948734559269244,1.9999985737099353
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0,2,300,0,1.68195483521954,1.8892785015884193,0.004156938312727163,0,72.66922900481029,-0.0011948734559269244,1.9999985737099353
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0,2,1000,0,1.6554045692868775,1.865314067948142,0.004202456222374586,0,71.67970000018089,-0.0011948734559269244,1.9999985737099353
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0,2,3000,0,1.6485759600414758,1.8599361725479402,0.004230522678716959,0,71.46780400092146,-0.0011948734559269244,1.9999985737099353
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0,3,1,0,1.8099844178849205,1.8684823872944099,0.003642011658160909,0,128.93444913824976,-0.0013955178005201248,1.9999994748033068
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0,3,3,0,1.7526896119617472,1.8802412588867778,0.004394259092826036,0,126.8417173644261,-0.0013955178005201248,1.9999994748033068
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0,3,10,0,1.740823317100792,1.9616676000330158,0.003626530859878571,0,132.00139161789957,-0.0013955178005201248,1.9999994748033068
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0,3,30,0,1.7511542850177821,2.0006645480001244,0.0037007025114529826,0,134.5220523870334,-0.0013955178005201248,1.9999994748033068
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0,3,100,0,1.7763832478176151,2.018351071469594,0.00404147556504418,0,135.3830975282586,-0.0013955178005201248,1.9999994748033068
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0,3,300,0,1.7677198874738507,2.0163626918263864,0.005288095133195136,0,134.7920643004475,-0.0013955178005201248,1.9999994748033068
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0,3,1000,0,1.746188157611963,2.000282578727552,0.005650923160396585,0,133.58246614335323,-0.0013955178005201248,1.9999994748033068
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0,3,3000,0,1.7455395076912046,1.9997451173510183,0.00564995598926269,0,133.54328032769882,-0.0013955178005201248,1.9999994748033068
0,3,3,120,9,69.44444444444444,3.6,-0.8,0.2,0,1,1,0,1.9861208294279171,2.029986427203048,0.004838269994022541,0,60.13138354592668,-0.004169841239647798,1.9999990836017343
0,3,3,120,9,69.44444444444444,3.6,-0.8,0.2,0,1,3,0,2.2107149303778315,2.3115397138970093,0.01061349262070312,0,67.0391427028477,-0.004169841239647798,1.9999990836017343
0,3,3,120,9,69.44444444444444,3.6,-0.8,0.2,0,1,10,0,2.6308906499214544,2.7964301813682986,0.013072409571950182,0,80.92369458825944,-0.004169841239647798,1.9999990836017343
0,3,3,120,9,69.44444444444444,3.6,-0.8,0.2,0,1,30,0,2.7229796935151467,2.897187785925252,0.013923553650269788,0,83.83508908491604,-0.004169841239647798,1.9999990836017343
0,3,3,120,9,69.44444444444444,3.6,-0.8,0.2,0,1,100,0,2.7344548691993387,2.9024017936285147,0.013619400061845087,0,83.9422346672524,-0.004169841239647798,1.9999990836017343
0,3,3,120,9,69.44444444444444,3.6,-0.8,0.2,0,1,300,0,2.76072207362874,2.914812902349665,0.013840454759078125,0,84.19995138674452,-0.004169841239647798,1.9999990836017343
0,3,3,120,9,69.44444444444444,3.6,-0.8,0.2,0,1,1000,0,2.781207746296506,2.927367520121909,0.014371954802096317,0,84.47476325968483,-0.004169841239647798,1.9999990836017343
0,3,3,120,9,69.44444444444444,3.6,-0.8,0.2,0,1,3000,0,2.7810655406473126,2.9268096627386604,0.014240089636067694,0,84.46156074048449,-0.004169841239647798,1.9999990836017343
0,3,3,120,9,69.44444444444444,3.6,-0.8,0.2,0,2,1,0,1.9581123057074699,2.0101621142017208,0.003161681312096412,0,79.7223920961529,-0.00017771888005649046,1.999999243253451
0,3,3,120,9,69.44444444444444,3.6,-0.8,0.2,0,2,3,0,2.156375766849924,2.2697514045958984,0.006833033746677996,0,87.89470996191352,-0.00017771888005649046,1.999999243253451
0,3,3,120,9,69.44444444444444,3.6,-0.8,0.2,0,2,10,0,2.5248979790344572,2.715442684817292,0.007945220859617585,0,104.87591891191106,-0.00017771888005649046,1.999999243253451
0,3,3,120,9,69.44444444444444,3.6,-0.8,0.2,0,2,30,0,2.6047256402924166,2.8085986144898625,0.008367086240630041,0,108.44334580740023,-0.00017771888005649046,1.999999243253451
0,3,3,120,9,69.44444444444444,3.6,-0.8,0.2,0,2,100,0,2.61577595995462,2.819754352019329,0.008747899137007457,0,108.77943372126705,-0.00017771888005649046,1.999999243253451
0,3,3,120,9,69.44444444444444,3.6,-0.8,0.2,0,2,300,0,2.6244560556411454,2.8277070238116515,0.009234133113526435,0,108.94588636559537,-0.00017771888005649046,1.999999243253451
0,3,3,120,9,69.44444444444444,3.6,-0.8,0.2,0,2,1000,0,2.6233863141263005,2.82514989747896,0.009441019076946396,0,108.78129808628417,-0.00017771888005649046,1.999999243253451
0,3,3,120,9,69.44444444444444,3.6,-0.8,0.2,0,2,3000,0,2.6232352109423633,2.8248996261286337,0.009446599277873838,0,108.76882092401853,-0.00017771888005649046,1.999999243253451
0,3,3,120,9,69.44444444444444,3.6,-0.8,0.2,0,3,1,0,1.976028091725462,2.0398925259823746,0.003976121162041472,0,140.7625894293897,-0.0024554583860331046,1.9999996982319295
0,3,3,120,9,69.44444444444444,3.6,-0.8,0.2,0,3,3,0,2.181611406510692,2.3284571959156333,0.006779943600009591,0,157.1606561223989,-0.0024554583860331046,1.9999996982319295
0,3,3,120,9,69.44444444444444,3.6,-0.8,0.2,0,3,10,0,2.5662335002590893,2.812266848268088,0.007293477361247077,0,189.34989459110096,-0.0024554583860331046,1.9999996982319295
0,3,3,120,9,69.44444444444444,3.6,-0.8,0.2,0,3,30,0,2.6545939222161774,2.9133998518178497,0.007643275868083582,0,196.05412384022617,-0.0024554583860331046,1.9999996982319295
0,3,3,120,9,69.44444444444444,3.6,-0.8,0.2,0,3,100,0,2.6819239048669887,2.9320932830439728,0.007553330916556724,0,196.9597492264057,-0.0024554583860331046,1.9999996982319295
0,3,3,120,9,69.44444444444444,3.6,-0.8,0.2,0,3,300,0,2.703925816841283,2.950147212782167,0.009209551307345014,0,197.65297190331268,-0.0024554583860331046,1.9999996982319295
